antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Menores de 18 Años', 'AVIANCA'})",frozenset({'Hombre'}),0.0038930459345233263,0.3220672885853842,0.0032862264804044325,0.8441273326015368,2.620965750074143,1.0,0.0020324037319341516,4.3492725359064455,0.6208783564643474,0.010184351327011709,0.7700764917019424,0.42716543632969395
"frozenset({'Mas de 79 Años', 'AVIANCA'})",frozenset({'Mujer'}),0.016696081741144495,0.5769100924331323,0.010572333306268616,0.6332224212951114,1.0976102335538638,1.0,0.0009401952457138135,1.1535326370298342,0.09043976697067159,0.018133309878769224,0.13309778336671663,0.3257741057372217
"frozenset({'PACIFICO', 'AVIANCA'})",frozenset({'Mujer'}),0.03442632058015359,0.5769100924331323,0.022537787331148213,0.6546673286991062,1.1347822429973982,1.0,0.002676895543119163,1.2251661737450343,0.12300838859342599,0.038277581414252845,0.18378419072472116,0.34686685299260017
"frozenset({'Mujer', 'Bogotá'})",frozenset({'PRICE RES S.A.S.'}),0.005918626365877944,0.11249236133961804,0.003504168678714739,0.592057761732852,5.263093019671003,1.0,0.0028383684229302073,2.1755718222028833,0.8148202747427996,0.03049574175313325,0.5403507299577697,0.3116040214225725
"frozenset({'PRICE RES S.A.S.', 'Bogotá'})",frozenset({'Mujer'}),0.006102381552688595,0.5769100924331323,0.003504168678714739,0.5742296918767507,0.995353867801,1.0,-1.635682690907976e-05,0.9937045855353405,-0.00467452540223434,0.006046796304080113,-0.0063352977900046166,0.29015186047900837
"frozenset({'Mujer', 'CIC COLOMBIA TRAVEL S.A.S'})",frozenset({'CARIBE'}),0.008901443119222929,0.237663830569171,0.003734931006337417,0.41958713394143066,1.765464828773395,1.0,0.001619379937029306,1.3134377509713953,0.43747105843913126,0.01538082500351964,0.23863921281353626,0.21765115934687285
"frozenset({'CIC COLOMBIA TRAVEL S.A.S', 'CARIBE'})",frozenset({'Mujer'}),0.0057647848141294915,0.5769100924331323,0.003734931006337417,0.647887323943662,1.1230299702526982,1.0,0.00040916846636085457,1.2015753374899043,0.11018701830303636,0.006451327172340489,0.16775921675539385,0.3271806750309935
"frozenset({'CARIBE', 'COPA AIRLINES'})",frozenset({'Mujer'}),0.010679167717205042,0.5769100924331323,0.007324567213801297,0.6858743497398959,1.188875630251508,1.0,0.001163647578959614,1.346881119757455,0.16058402804450575,0.012622803529082528,0.25754397672447965,0.3492852759951248
"frozenset({'Eje Cafetero', 'CARIBE'})",frozenset({'Mujer'}),0.0060639211647514814,0.5769100924331323,0.004175088779395488,0.6885130373502466,1.1934494583834132,1.0,0.0006767514597314835,1.3582909023470253,0.163081625314192,0.007213366508420516,0.26378068330423576,0.34787501038999946
"frozenset({'Entre 25 y 32 Años', 'CARIBE'})",frozenset({'Mujer'}),0.015755938924903956,0.5769100924331323,0.009739024900964502,0.618117710876051,1.0714281462283397,1.0,0.0006492647194273737,1.107906597442501,0.06773350117759752,0.01670710876848302,0.09739683624196603,0.31749953365522393
"frozenset({'Entre 33 y 43 Años', 'CARIBE'})",frozenset({'Mujer'}),0.03905866063835697,0.5769100924331323,0.024345425564192523,0.6233041575492341,1.0804181894624754,1.0,0.0018120900450036559,1.1231605446300232,0.07745786585720976,0.0411502123602323,0.1096553339759573,0.3327519224794785
"frozenset({'Entre 43 y 54 Años', 'CARIBE'})",frozenset({'Mujer'}),0.05344284572683723,0.5769100924331323,0.034627169272714066,0.6479289940828402,1.1231022001195783,1.0,0.00379545220455477,1.2017175525848847,0.11579763629709551,0.05812602220883189,0.1678577067889138,0.35397538584965116
"frozenset({'Entre 55 y 66 Años', 'CARIBE'})",frozenset({'Mujer'}),0.06429294850154055,0.5769100924331323,0.04344741823962531,0.6757726819541375,1.1713656786693571,1.0,0.006356167376802939,1.3049175193406157,0.15634768242573446,0.07268424852908585,0.23366804017980597,0.3755416176046493
"frozenset({'Entre 67 y 78 Años', 'CARIBE'})",frozenset({'Mujer'}),0.04911391539569329,0.5769100924331323,0.0344049536979663,0.7005133559557991,1.2142504787901474,1.0,0.006070640227283843,1.4127171143712984,0.18556028283640136,0.05815389727180138,0.2921442022417701,0.38007497562013925
"frozenset({'Mas de 79 Años', 'CARIBE'})",frozenset({'Mujer'}),0.012892776711807767,0.5769100924331323,0.007854465892045965,0.6092144514418296,1.0559954825412274,1.0,0.00041649288751721,1.082665183315725,0.05371883694450265,0.013496842414451463,0.07635341432386153,0.3114145827034557
"frozenset({'PRICE RES S.A.S.', 'CARIBE'})",frozenset({'Mujer'}),0.03302037973223023,0.5769100924331323,0.021281414658535856,0.6444933350588845,1.117146923779264,1.0,0.002231624335037787,1.1901040101089142,0.10844343699706041,0.036152974997822114,0.15973730740686823,0.3406909753493843
"frozenset({'SERVINCLUIDOS LTDA', 'CARIBE'})",frozenset({'Mujer'}),0.007969847055857304,0.5769100924331323,0.005324627041071421,0.6680965147453083,1.1580600227109827,1.0,0.0007267418393988563,1.2747377667402395,0.13758341897698,0.009187435481492404,0.21552492905485895,0.33866303800390873
"frozenset({'San Andrés', 'CARIBE'})",frozenset({'Mujer'}),0.010546693047643874,0.5769100924331323,0.006743388018307144,0.639384116693679,1.1082907459584577,1.0,0.0006588943573270431,1.1732425751404822,0.09875118914862681,0.011612248051747355,0.1476613437078334,0.32553645949942356
"frozenset({'Santa Marta', 'CARIBE'})",frozenset({'Mujer'}),0.011533843004696441,0.5769100924331323,0.007700624340297512,0.6676546869210818,1.1572941705790445,1.0,0.0010466339063488518,1.2730430998026483,0.1375013802219629,0.01325994495871904,0.2144806407928973,0.3405013680973954
"frozenset({'Santa Marta', 'CARIBE'})",frozenset({'PRICE RES S.A.S.'}),0.011533843004696441,0.11249236133961804,0.005474195216382416,0.47462022971470913,4.219132962120116,1.0,0.004176725981463678,1.6892687706236746,0.7718873053298346,0.046175474010525554,0.4080278891139378,0.26164152345787123
"frozenset({'Entre 43 y 54 Años', 'COPA AIRLINES'})",frozenset({'Mujer'}),0.007551056164986517,0.5769100924331323,0.005025490690449431,0.6655348047538201,1.1536196254548277,1.0,0.000669210180339286,1.2649743936897722,0.13417632489613152,0.00867307805770252,0.20947016399033583,0.3371229256693301
"frozenset({'Entre 55 y 66 Años', 'COPA AIRLINES'})",frozenset({'Mujer'}),0.00961082360784079,0.5769100924331323,0.006448525044122612,0.670964873277012,1.1630319560665014,1.0,0.000903943908164651,1.2858502731322778,0.14153870118319026,0.011116759122151746,0.22230447751584514,0.3410712841285246
"frozenset({'Entre 67 y 78 Años', 'COPA AIRLINES'})",frozenset({'Mujer'}),0.006670740618870376,0.5769100924331323,0.0045682394116415325,0.6848174247277387,1.1870435856642836,1.0,0.0007198218246115742,1.3423645238046353,0.15862912389151074,0.007889706479301515,0.2550458670006257,0.34636794229549944
"frozenset({'PACIFICO', 'COPA AIRLINES'})",frozenset({'Mujer'}),0.005922899742315401,0.5769100924331323,0.0037648446413996164,0.6356421356421357,1.101804499486739,1.0,0.0003478640035882632,1.1611932908666904,0.09294849497753983,0.0065015571266217,0.13881693266276038,0.3210840066141138
"frozenset({'Cancun', 'Entre 43 y 54 Años'})",frozenset({'Mujer'}),0.006739114641869688,0.5769100924331323,0.004354570589768682,0.6461636017755231,1.1200421179153106,1.0,0.0004667073388101655,1.1957218355429218,0.10790360680098826,0.007517022108454622,0.16368508939543916,0.32685584700593845
"frozenset({'Entre 55 y 66 Años', 'Cancun'})",frozenset({'Mujer'}),0.006140841940625708,0.5769100924331323,0.003820398535086557,0.6221294363256785,1.0783819601800213,1.0,0.00027768484350292446,1.119668871406241,0.07313388795694913,0.006595644218851443,0.10687880538818924,0.3143758047473831
"frozenset({'PRICE RES S.A.S.', 'Cancun'})",frozenset({'Mujer'}),0.0062348562222497616,0.5769100924331323,0.0032434927160298623,0.5202193283070596,0.9017337972248363,1.0,-0.0003534587634555376,0.8818402502000857,-0.09882179676144487,0.005593179121745603,-0.13399223926681092,0.2629207544417499
"frozenset({'Eje Cafetero', 'Entre 55 y 66 Años'})",frozenset({'Mujer'}),0.004769088104202011,0.5769100924331323,0.0033887875149034,0.7105734767025089,1.2316884138837787,1.0,0.0006374524558864663,1.4618214762991464,0.1890077462266971,0.005860010049954185,0.315921939707937,0.35822375363262277
"frozenset({'Entre 25 y 32 Años', 'PACIFICO'})",frozenset({'Mujer'}),0.007008337357429478,0.5769100924331323,0.004217822543770058,0.6018292682926829,1.043194210304856,1.0,0.00017464199109284376,1.0625841476411377,0.04169795614995715,0.0072758635941439255,0.05889806259586146,0.3045701626239083
"frozenset({'PRICE RES S.A.S.', 'Entre 25 y 32 Años'})",frozenset({'Mujer'}),0.00852965936916417,0.5769100924331323,0.005217792630134996,0.6117234468937877,1.0603445058723608,1.0,0.0002969460550473618,1.089661232907701,0.057399884429637456,0.008992752769267028,0.08228358520973052,0.3103839121714218
"frozenset({'San Andrés', 'Entre 25 y 32 Años'})",frozenset({'Mujer'}),0.005414367946258018,0.5769100924331323,0.0030640109056566684,0.5659037095501184,0.9809218402878095,1.0,-5.959260668603325e-05,0.9746452961585843,-0.019180026207928188,0.00528952202492051,-0.026014288419948673,0.28560739065997853
"frozenset({'Entre 33 y 43 Años', 'San Andrés'})",frozenset({'Hombre'}),0.014067955232108442,0.3220672885853842,0.005858799095753546,0.4164641555285541,1.2930967232275874,1.0,0.0013279708982078114,1.1617670411123975,0.22989682298170128,0.01773907642941245,0.139242236513703,0.21732769117085296
"frozenset({'Entre 33 y 43 Años', 'PACIFICO'})",frozenset({'Mujer'}),0.016426859025584703,0.5769100924331323,0.010546693047643874,0.6420395421436005,1.1128935869985965,1.0,0.0010698722888077706,1.181945933638837,0.10313568839885898,0.018096893171135896,0.15393761123969787,0.33016044410385187
"frozenset({'Entre 33 y 43 Años', 'PRICE RES S.A.S.'})",frozenset({'Mujer'}),0.022251471109838595,0.5769100924331323,0.013405581884302607,0.6024582293067026,1.044284433932886,1.0,0.0005684836295524499,1.0642652892273818,0.043371567864714265,0.022885949617351596,0.0603846520955655,0.31284754710940715
"frozenset({'Entre 33 y 43 Años', 'SERVINCLUIDOS LTDA'})",frozenset({'Mujer'}),0.006563906207933951,0.5769100924331323,0.004059707615584149,0.6184895833333333,1.0720727396618048,1.0,0.0002729238784425622,1.1089865153971137,0.06767166204545257,0.00700657142646419,0.09827578052929445,0.31276328412227805
"frozenset({'Entre 33 y 43 Años', 'San Andrés'})",frozenset({'Mujer'}),0.014067955232108442,0.5769100924331323,0.008209156136354895,0.5835358444714459,1.0114848953506246,1.0,9.321078305404677e-05,1.0159095373523912,0.011516503879713135,0.014086469363212388,0.0156603878272999,0.2988826843485962
"frozenset({'Entre 33 y 43 Años', 'Santa Marta'})",frozenset({'Mujer'}),0.009850132688338384,0.5769100924331323,0.0063801510211233,0.6477223427331886,1.1227439963849548,1.0,0.0006975100614153851,1.2010126070709726,0.11041258662715271,0.010993056629335928,0.16736927313461084,0.32939076003630785
"frozenset({'PACIFICO', 'Entre 43 y 54 Años'})",frozenset({'Mujer'}),0.026460746900733738,0.5769100924331323,0.018020828436756165,0.6810400516795866,1.1804959916843951,1.0,0.0027553564964041457,1.3264671937488837,0.15705420837898806,0.03078641513841841,0.24611780471269445,0.356138428666439
"frozenset({'PRICE RES S.A.S.', 'Entre 43 y 54 Años'})",frozenset({'Mujer'}),0.027657292303221698,0.5769100924331323,0.01799946155456888,0.6508034610630409,1.128084721690795,1.0,0.0020436904954670952,1.21160968220034,0.11677133628628296,0.030686065233387495,0.1746516929577906,0.34100161497682085
"frozenset({'Punta Cana', 'Entre 43 y 54 Años'})",frozenset({'Mujer'}),0.005991273765314713,0.5769100924331323,0.0038161251586491004,0.6369472182596292,1.1040666936043515,1.0,0.0003596988569091889,1.1653674860682686,0.09482574222100529,0.006589919563131873,0.14190157872534045,0.32178099203808935
"frozenset({'Entre 43 y 54 Años', 'SERVINCLUIDOS LTDA'})",frozenset({'Mujer'}),0.008580939886413654,0.5769100924331323,0.005538295862944271,0.6454183266932272,1.1187502786979506,1.0,0.0005878650399102183,1.19320861572229,0.10706418540863244,0.009549564153765669,0.1619235841716868,0.3275091277913214
"frozenset({'San Andrés', 'Entre 43 y 54 Años'})",frozenset({'Mujer'}),0.019127632934057528,0.5769100924331323,0.011666317674257607,0.6099195710455764,1.0572177173625543,1.0,0.0006313931902434539,1.0846222372676402,0.05517642975851245,0.01996387489305067,0.07802000951116296,0.31507082173733475
"frozenset({'Entre 43 y 54 Años', 'Santa Marta'})",frozenset({'Mujer'}),0.012379971539312926,0.5769100924331323,0.008213429512792352,0.6634449430445288,1.1499971169622527,1.0,0.0010712989877277842,1.2571194484320163,0.13206759568838278,0.014134847325998706,0.20453064245622557,0.33884093731140674
"frozenset({'Entre 55 y 66 Años', 'PACIFICO'})",frozenset({'Mujer'}),0.03215715769186392,0.5769100924331323,0.020631861440042393,0.641594684385382,1.1121224828628684,1.0,0.002080072623642369,1.1804788855916497,0.10416821999977233,0.035062237650510544,0.15288616153536252,0.33867869121973526
"frozenset({'PRICE RES S.A.S.', 'Entre 55 y 66 Años'})",frozenset({'Mujer'}),0.025918028093176698,0.5769100924331323,0.016486686295709103,0.6361088211046991,1.102613439161542,1.0,0.0015343143127900145,1.162682505388787,0.09554004827444705,0.028117894000349843,0.13991997353945557,0.3323431935984011
"frozenset({'Punta Cana', 'Entre 55 y 66 Años'})",frozenset({'Mujer'}),0.006106654929126052,0.5769100924331323,0.003837492040836385,0.6284114765570329,1.0892710749896786,1.0,0.00031450118121703185,1.1385978868419095,0.08245842030034967,0.0066257415222973175,0.12172680842253607,0.3175316395681365
"frozenset({'Entre 55 y 66 Años', 'SERVINCLUIDOS LTDA'})",frozenset({'Mujer'}),0.00873050806172465,0.5769100924331323,0.005645130273880696,0.6465981399902104,1.1207953344396648,1.0,0.0006084120610029215,1.1971920791677433,0.10872567333433754,0.00973305924566949,0.16471214819999982,0.32819162634653964
"frozenset({'San Andrés', 'Entre 55 y 66 Años'})",frozenset({'Mujer'}),0.01876866931331114,0.5769100924331323,0.011491109240321871,0.6122495446265939,1.0612564291333795,1.0,0.0006632744919326476,1.0911396794090917,0.05882472906225477,0.019670236423220976,0.08352705077909785,0.31608395780081183
"frozenset({'Entre 55 y 66 Años', 'Santa Marta'})",frozenset({'Mujer'}),0.012452618938749695,0.5769100924331323,0.008033947702419159,0.6451612903225807,1.1183047389613125,1.0,0.0008499061594304984,1.192344284961173,0.1071233226449959,0.013819972801117361,0.16131606230446802,0.32954355654713197
"frozenset({'Entre 67 y 78 Años', 'PACIFICO'})",frozenset({'Mujer'}),0.023345455477827588,0.5769100924331323,0.01540979543346994,0.6600768808347062,1.144159011070193,1.0,0.001941566555862851,1.244663524522239,0.12900734392203608,0.026348477984480267,0.19657001245871053,0.3433938970436003
"frozenset({'Entre 67 y 78 Años', 'PRICE RES S.A.S.'})",frozenset({'Mujer'}),0.01324319357967924,0.5769100924331323,0.008512565863414341,0.642787996127783,1.1141909364365756,1.0,0.0008724338312517269,1.1844224241641577,0.10386324387055734,0.01463543656508067,0.15570663000095078,0.32877172119186837
"frozenset({'Entre 67 y 78 Años', 'SERVINCLUIDOS LTDA'})",frozenset({'Mujer'}),0.004948569914575205,0.5769100924331323,0.0033033199861542606,0.6675302245250432,1.1570784309037103,1.0,0.00044844005932486103,1.27256652717515,0.1364294813604697,0.005709600697265598,0.21418646597612054,0.3366280540185086
"frozenset({'Entre 67 y 78 Años', 'San Andrés'})",frozenset({'Mujer'}),0.008935630130722585,0.5769100924331323,0.0058331588371288035,0.6527977044476326,1.1315414880236234,1.0,0.0006781036324653546,1.2185688660087055,0.11729794550471,0.010056952559181296,0.17936521447868997,0.3314543703310896
"frozenset({'Entre 67 y 78 Años', 'Santa Marta'})",frozenset({'Mujer'}),0.006529719196434295,0.5769100924331323,0.0043844842248308815,0.6714659685863875,1.1639005408181777,1.0,0.0006174233196535742,1.2878115114784343,0.14174561634513325,0.007571788078492727,0.22348884826166893,0.33953295614525414
"frozenset({'GRUPO WELCOME S.A.', 'Hombre'})",frozenset({'San Andrés'}),0.004183635532270402,0.07694214275641327,0.0036751037362130192,0.8784473953013279,11.416986372245367,1.0,0.003353205853848267,7.593896153289674,0.9162444447238799,0.04745089384241889,0.8683152916745115,0.46310595257985027
"frozenset({'GRUPO WELCOME S.A.', 'Mujer'})",frozenset({'San Andrés'}),0.006675013995307832,0.07694214275641327,0.005756238061254578,0.8623559539052498,11.207849469897571,1.0,0.005242648181526546,6.706122665183644,0.9168971184808061,0.07392974753018662,0.8508825367612605,0.46858425298705975
"frozenset({'GRUPO WELCOME S.A.', 'San Andrés'})",frozenset({'Mujer'}),0.010401398248770335,0.5769100924331323,0.005756238061254578,0.5534100246507807,0.9592656323912805,1.0,-0.00024443356387733595,0.9473788730614132,-0.041144899228940005,0.009898007171829995,-0.05554391008165916,0.28169386425982046
frozenset({'GRUPO WELCOME S.A.'}),"frozenset({'Mujer', 'San Andrés'})",0.012025281295003996,0.042015837133077216,0.005756238061254578,0.47867803837953093,11.392800216342442,1.0,0.00525098580088425,1.837605613024895,0.9233285523157951,0.1192140897424551,0.4558135908423281,0.3078398328594156
"frozenset({'Mas de 79 Años', 'PACIFICO'})",frozenset({'Mujer'}),0.006645100360245634,0.5769100924331323,0.00437166409551851,0.6578778135048231,1.1403472085749229,1.0,0.0005380386324617603,1.236663169673833,0.12389741266379269,0.0075479772453941095,0.19137237647034674,0.3327277675756647
"frozenset({'PRICE RES S.A.S.', 'PACIFICO'})",frozenset({'Mujer'}),0.009162119081907807,0.5769100924331323,0.005589576380193755,0.6100746268656716,1.0574864868330993,1.0,0.0003038574137669567,1.0850535428509143,0.05486411021398127,0.009629187923761568,0.078386493838305,0.3098817219927724
"frozenset({'San Andrés', 'PACIFICO'})",frozenset({'Mujer'}),0.010555239800518788,0.5769100924331323,0.0064186114090604126,0.6080971659919028,1.0540588108404174,1.0,0.0003291870400892417,1.07957858645678,0.05183344714752753,0.01104663563018041,0.07371263885286956,0.30961150475208654
"frozenset({'PACIFICO', 'Santa Marta'})",frozenset({'Mujer'}),0.0057305978026298355,0.5769100924331323,0.0036580102304631912,0.6383296047725578,1.1064628841565023,1.0,0.0003519705224509081,1.1698217856642674,0.09677369031103203,0.006317995955301655,0.1451689374786574,0.32233514927259826
"frozenset({'Punta Cana', 'PRICE RES S.A.S.'})",frozenset({'Mujer'}),0.00855957300422637,0.5769100924331323,0.004619519928891016,0.5396904643035446,0.9354845258944717,1.0,-0.0003185841241653631,0.919142174464681,-0.06503624193339624,0.007953032231484003,-0.08797096660526052,0.2738489061986312
"frozenset({'San Andrés', 'PRICE RES S.A.S.'})",frozenset({'Mujer'}),0.011444102099509844,0.5769100924331323,0.00650835231424701,0.5687079910380881,0.9857827042677454,1.0,-9.386568579541812e-05,0.9809824869818803,-0.014379516782916373,0.011185698757307794,-0.01938619014150762,0.2899946944768296
"frozenset({'PRICE RES S.A.S.', 'Santa Marta'})",frozenset({'Mujer'}),0.015401248680595024,0.5769100924331323,0.009068104800283753,0.5887902330743618,1.0205927072468515,1.0,0.00018296900037602024,1.0288907063906825,0.020492818993469466,0.015547723892352898,0.028079470648568812,0.30225431758013616
"frozenset({'San Andrés', 'SERVINCLUIDOS LTDA'})",frozenset({'Mujer'}),0.010781728751704009,0.5769100924331323,0.0057177776733174646,0.530321046373365,0.9192438359618967,1.0,-0.0005023104574170554,0.9008066133259132,-0.08156455340152448,0.009824798437431162,-0.11011618388085541,0.27011604203469103
"frozenset({'Santa Marta', 'SERVINCLUIDOS LTDA'})",frozenset({'Mujer'}),0.00582461208425389,0.5769100924331323,0.0036921972419628473,0.6338958180484225,1.0987774808635287,1.0,0.00033191974604879606,1.155654396820923,0.09042430689681961,0.006376383763837639,0.13468939957232112,0.32014788532068317
"frozenset({'Mujer', 'Entre 33 y 43 Años', 'AEROVIAS DE INTEGRACION REGIONAL LAN COLOMBIA'})",frozenset({'ANDINA'}),0.006239129598687219,0.5312020580580923,0.003756297888524702,0.6020547945205479,1.133381893740154,1.0,0.00044205940521089204,1.1780464633996302,0.11842372471484382,0.007038419038162804,0.15113704673907358,0.30456305552019913
"frozenset({'AEROVIAS DE INTEGRACION REGIONAL LAN COLOMBIA', 'Entre 33 y 43 Años', 'ANDINA'})",frozenset({'Mujer'}),0.006435704914810241,0.5769100924331323,0.003756297888524702,0.5836653386454183,1.0117093569706772,1.0,4.3474771249162134e-05,1.016225519610371,0.01164880306654484,0.006480962633084614,0.015966455572373393,0.29508820076321696
"frozenset({'Mujer', 'Entre 43 y 54 Años', 'AEROVIAS DE INTEGRACION REGIONAL LAN COLOMBIA'})",frozenset({'ANDINA'}),0.008589486639288569,0.5312020580580923,0.0051665121128855115,0.6014925373134328,1.132323431713161,1.0,0.0006037591324329376,1.1763843486931764,0.11787256682567475,0.009663805093280896,0.14993768736307872,0.3056093071507432
"frozenset({'AEROVIAS DE INTEGRACION REGIONAL LAN COLOMBIA', 'ANDINA', 'Entre 43 y 54 Años'})",frozenset({'Mujer'}),0.007867286021358335,0.5769100924331323,0.0051665121128855115,0.6567083107007061,1.1383200247564103,1.0,0.0006277954071057853,1.2324501896053852,0.12247597689132443,0.008913759925681804,0.1886081819499843,0.33283189995965223
"frozenset({'AEROVIAS DE INTEGRACION REGIONAL LAN COLOMBIA', 'Hombre', 'Entre 55 y 66 Años'})",frozenset({'ANDINA'}),0.005944266624502686,0.5312020580580923,0.003405881020653228,0.5729690869877786,1.078627385372665,1.0,0.0002482743560713722,1.0978079751535246,0.07333168380981586,0.006381155974027014,0.08909388287131598,0.28969036787746194
"frozenset({'Mujer', 'Entre 55 y 66 Años', 'AEROVIAS DE INTEGRACION REGIONAL LAN COLOMBIA'})",frozenset({'ANDINA'}),0.011525296251821526,0.5312020580580923,0.006222036092937391,0.5398591027067112,1.0162970841646706,1.0,9.97750042405791e-05,1.0188138996110598,0.016222719878798354,0.01159734280662068,0.018466473237401068,0.2757861138407857
"frozenset({'AEROVIAS DE INTEGRACION REGIONAL LAN COLOMBIA', 'Entre 55 y 66 Años', 'ANDINA'})",frozenset({'Mujer'}),0.00962791711359062,0.5769100924331323,0.006222036092937391,0.6462494451841988,1.1201909165059432,1.0,0.0006675935409972905,1.1960119971745957,0.10833809890972883,0.010721807390388667,0.16388798577074942,0.3285172752398576
"frozenset({'Entre 67 y 78 Años', 'Mujer', 'AEROVIAS DE INTEGRACION REGIONAL LAN COLOMBIA'})",frozenset({'ANDINA'}),0.00857239313353874,0.5312020580580923,0.00471353421051507,0.5498504486540379,1.0351060209821443,1.0,0.00015986133549623222,1.0414271002607607,0.0342086365862453,0.008809341256149766,0.03977916481181235,0.2793618922003949
"frozenset({'Entre 67 y 78 Años', 'AEROVIAS DE INTEGRACION REGIONAL LAN COLOMBIA', 'ANDINA'})",frozenset({'Mujer'}),0.006858769182118483,0.5769100924331323,0.00471353421051507,0.6872274143302181,1.191220994993899,1.0,0.0007566410476815763,1.3527077722008418,0.16163381450606937,0.008140041179900078,0.26074203124226153,0.3476988620898874
"frozenset({'AEROVIAS DE INTEGRACION REGIONAL LAN COLOMBIA', 'Entre 55 y 66 Años', 'CARIBE'})",frozenset({'Mujer'}),0.005546842615819185,0.5769100924331323,0.003948599828210267,0.711864406779661,1.2339260763793465,1.0,0.0007485703420059839,1.4683708556732467,0.19063610816615648,0.006825484764542937,0.31897313533814253,0.35935440026244625
"frozenset({'Mujer', 'Entre 33 y 43 Años', 'AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA'})",frozenset({'ANDINA'}),0.005521202357194443,0.5312020580580923,0.003653736854025734,0.6617647058823529,1.2457871648719823,1.0,0.0007208627989288559,1.3860113066108575,0.19839001926533886,0.006854146959324044,0.27850516425782357,0.3343214744568033
"frozenset({'Entre 33 y 43 Años', 'AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA', 'ANDINA'})",frozenset({'Mujer'}),0.005816065331378976,0.5769100924331323,0.003653736854025734,0.6282145481263777,1.0889297246939598,1.0,0.000298390066102753,1.1379947909061403,0.08214485245836702,0.006309637140516726,0.12126135550784063,0.3172739172732391
"frozenset({'Entre 33 y 43 Años', 'AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA'})","frozenset({'Mujer', 'ANDINA'})",0.008944176883597499,0.34177610071493586,0.003653736854025734,0.40850453893932154,1.1952402116028635,1.0,0.0005968309546451143,1.112813102749305,0.1648222947334733,0.010527482269503547,0.10137650470738509,0.20959748940514303
"frozenset({'Mujer', 'AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA', 'Entre 43 y 54 Años'})",frozenset({'ANDINA'}),0.00831599054729132,0.5312020580580923,0.005422914699132932,0.6521068859198356,1.2276060983342822,1.0,0.0010054434056201416,1.3475344091860448,0.18696122564089418,0.010153462098542189,0.25790392202004486,0.3311578233146903
"frozenset({'AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA', 'ANDINA', 'Entre 43 y 54 Años'})",frozenset({'Mujer'}),0.00827325678291675,0.5769100924331323,0.005422914699132932,0.6554752066115703,1.136182596229315,1.0,0.0006499893637773911,1.228039072038165,0.12085968337608875,0.009353716425391397,0.18569366173316512,0.33243756849122824
"frozenset({'AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA', 'Entre 43 y 54 Años'})","frozenset({'Mujer', 'ANDINA'})",0.012721841654309486,0.34177610071493586,0.005422914699132932,0.42626805508901583,1.2472143435346636,1.0,0.0010748932646101866,1.1472672998662976,0.20076732808606076,0.015535097813578827,0.12836354691139545,0.22106745923822368
"frozenset({'Hombre', 'Entre 55 y 66 Años', 'AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA'})",frozenset({'ANDINA'}),0.005085317960573829,0.5312020580580923,0.0032349459631549485,0.6361344537815127,1.1975376302324963,1.0,0.0005336145966183502,1.288382334667137,0.16579629850737065,0.0060687200371979675,0.22383288477922403,0.32111215670049853
"frozenset({'Mujer', 'Entre 55 y 66 Años', 'AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA'})",frozenset({'ANDINA'}),0.009653557372215361,0.5312020580580923,0.006085288046938767,0.6303674192120408,1.186681056011842,1.0,0.0009572985032360974,1.2682808992176882,0.15884702797575742,0.011379255234137764,0.21153113587311098,0.32091155643438607
"frozenset({'Entre 55 y 66 Años', 'ANDINA', 'AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA'})",frozenset({'Mujer'}),0.009320234010093716,0.5769100924331323,0.006085288046938767,0.6529115084823475,1.1317387527901919,1.0,0.0007083509826771774,1.2189684126860478,0.11749897213204356,0.010489252935370291,0.1796341975782144,0.3317297892483218
"frozenset({'Entre 55 y 66 Años', 'AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA'})","frozenset({'Mujer', 'ANDINA'})",0.01473887533278919,0.34177610071493586,0.006085288046938767,0.4128732966077123,1.208022725240453,1.0,0.0010478927067745242,1.1210934462391042,0.17477701996260947,0.017365218345670282,0.10801369559810776,0.2153390964771038
"frozenset({'Entre 67 y 78 Años', 'Mujer', 'AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA'})",frozenset({'ANDINA'}),0.006324597127436359,0.5312020580580923,0.0037092907477126753,0.5864864864864865,1.104074198489548,1.0,0.000349651737230183,1.133694369401999,0.09486374695617827,0.006948613879616064,0.11792805275421818,0.29673465549536504
"frozenset({'Entre 67 y 78 Años', 'AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA', 'ANDINA'})",frozenset({'Mujer'}),0.005559662745131556,0.5769100924331323,0.0037092907477126753,0.6671790930053805,1.156469789237932,1.0,0.0005018651995217873,1.2712239486016048,0.13605592939585057,0.006409025798543941,0.213356544218634,0.3368043375042384
